county_name,fips_code,metro_2023,dependence_label,distress_count
"Oconee County, South Carolina",45073,False,Manufacturing,1
"Orangeburg County, South Carolina",45075,False,Manufacturing,1
"Pickens County, South Carolina",45077,True,Government,0
"Richland County, South Carolina",45079,True,None (nonspecialized),1
"Saluda County, South Carolina",45081,True,Manufacturing,0
"Spartanburg County, South Carolina",45083,True,Manufacturing,0
"Sumter County, South Carolina",45085,True,None (nonspecialized),0
"Union County, South Carolina",45087,True,Manufacturing,1
"Williamsburg County, South Carolina",45089,False,Manufacturing,4
"York County, South Carolina",45091,True,None (nonspecialized),0
"Aurora County, South Dakota",46003,False,Farming,0
"Beadle County, South Dakota",46005,False,Manufacturing,0
"Bennett County, South Dakota",46007,False,Farming,3
"Bon Homme County, South Dakota",46009,False,Farming,2
"Brookings County, South Dakota",46011,False,Manufacturing,0
"Brown County, South Dakota",46013,False,None (nonspecialized),0
"Brule County, South Dakota",46015,False,Farming,1
"Buffalo County, South Dakota",46017,False,Government,4
"Butte County, South Dakota",46019,False,None (nonspecialized),0
"Campbell County, South Dakota",46021,False,Farming,1
"Charles Mix County, South Dakota",46023,False,Farming,1
"Clark County, South Dakota",46025,False,Farming,0
"Clay County, South Dakota",46027,False,Government,2
"Codington County, South Dakota",46029,False,Manufacturing,0
"Corson County, South Dakota",46031,False,Farming,3
"Custer County, South Dakota",46033,True,Recreation,2
"Davison County, South Dakota",46035,False,None (nonspecialized),0
"Day County, South Dakota",46037,False,Farming,1
"Deuel County, South Dakota",46039,False,Farming,1
"Dewey County, South Dakota",46041,False,Government,2
"Douglas County, South Dakota",46043,False,Farming,1
"Edmunds County, South Dakota",46045,False,Farming,1
"Fall River County, South Dakota",46047,False,Government,3
"Faulk County, South Dakota",46049,False,Farming,1
"Grant County, South Dakota",46051,False,Farming,0
"Gregory County, South Dakota",46053,False,Farming,1
"Haakon County, South Dakota",46055,False,Farming,1
"Hamlin County, South Dakota",46057,False,Farming,0
"Hand County, South Dakota",46059,False,Farming,1
"Hanson County, South Dakota",46061,False,Farming,1
"Harding County, South Dakota",46063,False,Farming,0
"Hughes County, South Dakota",46065,False,Government,0
"Hutchinson County, South Dakota",46067,False,Farming,0
"Hyde County, South Dakota",46069,False,Farming,1
"Jackson County, South Dakota",46071,False,Farming,3
"Jerauld County, South Dakota",46073,False,Manufacturing,1
"Jones County, South Dakota",46075,False,Farming,1
"Kingsbury County, South Dakota",46077,False,Farming,0
"Lake County, South Dakota",46079,False,Manufacturing,2
"Lawrence County, South Dakota",46081,False,Recreation,1
"Lincoln County, South Dakota",46083,True,None (nonspecialized),1
"Lyman County, South Dakota",46085,False,Farming,1
"McCook County, South Dakota",46087,True,Farming,0
"McPherson County, South Dakota",46089,False,Farming,1
"Marshall County, South Dakota",46091,False,Farming,0
"Meade County, South Dakota",46093,True,Government,0
"Mellette County, South Dakota",46095,False,Farming,4
"Miner County, South Dakota",46097,False,Farming,1
"Minnehaha County, South Dakota",46099,True,None (nonspecialized),0
"Moody County, South Dakota",46101,False,Farming,1
"Oglala Lakota County, South Dakota",46102,False,Government,4
"Pennington County, South Dakota",46103,True,None (nonspecialized),1
"Perkins County, South Dakota",46105,False,Farming,1
"Potter County, South Dakota",46107,False,None (nonspecialized),0
"Roberts County, South Dakota",46109,False,Farming,1
"Sanborn County, South Dakota",46111,False,Farming,1
"Spink County, South Dakota",46115,False,Farming,1
"Stanley County, South Dakota",46117,False,Farming,0
"Sully County, South Dakota",46119,False,Farming,0
"Todd County, South Dakota",46121,False,None (nonspecialized),3
"Tripp County, South Dakota",46123,False,Farming,1
"Turner County, South Dakota",46125,True,Farming,0
"Union County, South Dakota",46127,True,None (nonspecialized),0
"Walworth County, South Dakota",46129,False,None (nonspecialized),1
"Yankton County, South Dakota",46135,False,Manufacturing,0
"Ziebach County, South Dakota",46137,False,Farming,2
"Anderson County, Tennessee",47001,True,Manufacturing,0
"Bedford County, Tennessee",47003,False,Manufacturing,0
"Benton County, Tennessee",47005,False,None (nonspecialized),2
"Bledsoe County, Tennessee",47007,False,None (nonspecialized),3
"Blount County, Tennessee",47009,True,None (nonspecialized),1
"Bradley County, Tennessee",47011,True,Manufacturing,0
"Campbell County, Tennessee",47013,True,None (nonspecialized),1
"Cannon County, Tennessee",47015,True,None (nonspecialized),0
"Carroll County, Tennessee",47017,False,None (nonspecialized),1
"Carter County, Tennessee",47019,True,None (nonspecialized),0
"Cheatham County, Tennessee",47021,True,Manufacturing,0
"Chester County, Tennessee",47023,True,None (nonspecialized),0
"Claiborne County, Tennessee",47025,False,Manufacturing,0
"Clay County, Tennessee",47027,False,None (nonspecialized),3
"Cocke County, Tennessee",47029,False,None (nonspecialized),3
"Coffee County, Tennessee",47031,False,Manufacturing,0
"Crockett County, Tennessee",47033,True,Manufacturing,0
"Cumberland County, Tennessee",47035,False,None (nonspecialized),1
"Davidson County, Tennessee",47037,True,None (nonspecialized),1
"Decatur County, Tennessee",47039,False,None (nonspecialized),2
"DeKalb County, Tennessee",47041,False,Manufacturing,3
"Dickson County, Tennessee",47043,True,Manufacturing,0
"Dyer County, Tennessee",47045,False,Manufacturing,0
"Fayette County, Tennessee",47047,True,Manufacturing,1
"Fentress County, Tennessee",47049,False,None (nonspecialized),2
"Franklin County, Tennessee",47051,False,None (nonspecialized),0
"Gibson County, Tennessee",47053,True,None (nonspecialized),0
"Giles County, Tennessee",47055,False,Manufacturing,0
"Grainger County, Tennessee",47057,True,Manufacturing,2
"Greene County, Tennessee",47059,False,Manufacturing,0
"Grundy County, Tennessee",47061,False,None (nonspecialized),2
"Hamblen County, Tennessee",47063,True,Manufacturing,0
"Hamilton County, Tennessee",47065,True,None (nonspecialized),0
"Hancock County, Tennessee",47067,False,None (nonspecialized),4
"Hardeman County, Tennessee",47069,False,Manufacturing,4
"Hardin County, Tennessee",47071,False,Manufacturing,1
"Hawkins County, Tennessee",47073,True,Manufacturing,0
"Haywood County, Tennessee",47075,False,Manufacturing,3
"Henderson County, Tennessee",47077,False,Manufacturing,1
"Henry County, Tennessee",47079,False,Manufacturing,1
"Hickman County, Tennessee",47081,True,None (nonspecialized),1
"Houston County, Tennessee",47083,False,None (nonspecialized),1
"Humphreys County, Tennessee",47085,False,Manufacturing,0
"Jackson County, Tennessee",47087,False,None (nonspecialized),2
"Jefferson County, Tennessee",47089,True,None (nonspecialized),1
"Johnson County, Tennessee",47091,False,Manufacturing,3
"Knox County, Tennessee",47093,True,None (nonspecialized),0
"Lake County, Tennessee",47095,False,Government,4
"Lauderdale County, Tennessee",47097,False,Manufacturing,2
"Lawrence County, Tennessee",47099,False,None (nonspecialized),0
"Lewis County, Tennessee",47101,False,None (nonspecialized),0
"Lincoln County, Tennessee",47103,False,Manufacturing,0
"Loudon County, Tennessee",47105,True,Manufacturing,1
"McMinn County, Tennessee",47107,False,Manufacturing,0
"McNairy County, Tennessee",47109,False,Manufacturing,1
"Macon County, Tennessee",47111,True,None (nonspecialized),2
"Madison County, Tennessee",47113,True,None (nonspecialized),1
"Marion County, Tennessee",47115,True,Manufacturing,0
"Marshall County, Tennessee",47117,False,Manufacturing,0
"Maury County, Tennessee",47119,True,None (nonspecialized),1
"Meigs County, Tennessee",47121,False,Manufacturing,2
"Monroe County, Tennessee",47123,False,Manufacturing,1
"Montgomery County, Tennessee",47125,True,None (nonspecialized),0
"Moore County, Tennessee",47127,False,Manufacturing,0
"Morgan County, Tennessee",47129,True,None (nonspecialized),2
"Obion County, Tennessee",47131,False,Manufacturing,2
"Overton County, Tennessee",47133,False,None (nonspecialized),1
"Perry County, Tennessee",47135,False,None (nonspecialized),2
"Pickett County, Tennessee",47137,False,None (nonspecialized),1
"Polk County, Tennessee",47139,True,None (nonspecialized),1
"Putnam County, Tennessee",47141,False,None (nonspecialized),0
"Rhea County, Tennessee",47143,False,Manufacturing,0
"Roane County, Tennessee",47145,True,None (nonspecialized),0
"Robertson County, Tennessee",47147,True,Manufacturing,0
"Rutherford County, Tennessee",47149,True,Manufacturing,0
"Scott County, Tennessee",47151,False,Manufacturing,3
"Sequatchie County, Tennessee",47153,True,None (nonspecialized),1
"Sevier County, Tennessee",47155,False,Recreation,1
"Shelby County, Tennessee",47157,True,None (nonspecialized),1
"Smith County, Tennessee",47159,True,Manufacturing,0
"Stewart County, Tennessee",47161,True,Government,0
"Sullivan County, Tennessee",47163,True,Manufacturing,0
"Sumner County, Tennessee",47165,True,None (nonspecialized),0
"Tipton County, Tennessee",47167,True,None (nonspecialized),0
"Trousdale County, Tennessee",47169,True,None (nonspecialized),3
"Unicoi County, Tennessee",47171,True,Manufacturing,0
"Union County, Tennessee",47173,True,None (nonspecialized),1
"Van Buren County, Tennessee",47175,False,Manufacturing,2
"Warren County, Tennessee",47177,False,Manufacturing,1
"Washington County, Tennessee",47179,True,None (nonspecialized),0
"Wayne County, Tennessee",47181,False,None (nonspecialized),2
"Weakley County, Tennessee",47183,False,None (nonspecialized),0
"White County, Tennessee",47185,False,Manufacturing,1
"Williamson County, Tennessee",47187,True,None (nonspecialized),0
"Wilson County, Tennessee",47189,True,None (nonspecialized),1
"Anderson County, Texas",48001,False,None (nonspecialized),1
"Andrews County, Texas",48003,False,Mining,0
"Angelina County, Texas",48005,False,None (nonspecialized),0
"Aransas County, Texas",48007,True,Recreation,2
"Archer County, Texas",48009,True,Mining,0
"Armstrong County, Texas",48011,True,Farming,1
"Atascosa County, Texas",48013,True,Mining,0
"Austin County, Texas",48015,True,None (nonspecialized),1
"Bailey County, Texas",48017,False,Farming,1
"Bandera County, Texas",48019,True,Recreation,1
"Bastrop County, Texas",48021,True,None (nonspecialized),1
"Baylor County, Texas",48023,False,None (nonspecialized),1
"Bee County, Texas",48025,False,None (nonspecialized),2
"Bell County, Texas",48027,True,None (nonspecialized),1
"Bexar County, Texas",48029,True,None (nonspecialized),1
"Blanco County, Texas",48031,False,None (nonspecialized),1
"Borden County, Texas",48033,False,None (nonspecialized),1
"Bosque County, Texas",48035,True,None (nonspecialized),1
"Bowie County, Texas",48037,True,None (nonspecialized),1
"Brazoria County, Texas",48039,True,None (nonspecialized),0
"Brazos County, Texas",48041,True,Government,2
"Brewster County, Texas",48043,False,Government,0
"Briscoe County, Texas",48045,False,Farming,1
"Brooks County, Texas",48047,False,Government,3
"Brown County, Texas",48049,False,Manufacturing,0
"Burleson County, Texas",48051,True,None (nonspecialized),0
"Burnet County, Texas",48053,False,Recreation,1
"Caldwell County, Texas",48055,True,None (nonspecialized),3
"Calhoun County, Texas",48057,False,Manufacturing,0
"Callahan County, Texas",48059,True,None (nonspecialized),0
"Cameron County, Texas",48061,True,None (nonspecialized),2
"Camp County, Texas",48063,False,None (nonspecialized),1
"Carson County, Texas",48065,True,Manufacturing,1
"Cass County, Texas",48067,False,Manufacturing,0
"Castro County, Texas",48069,False,Farming,1
"Chambers County, Texas",48071,True,Manufacturing,0
"Cherokee County, Texas",48073,False,None (nonspecialized),0
"Childress County, Texas",48075,False,None (nonspecialized),2
"Clay County, Texas",48077,True,None (nonspecialized),1
"Cochran County, Texas",48079,True,Farming,2
"Coke County, Texas",48081,False,None (nonspecialized),1
"Coleman County, Texas",48083,False,None (nonspecialized),1
"Collin County, Texas",48085,True,None (nonspecialized),1
"Collingsworth County, Texas",48087,False,None (nonspecialized),1
"Colorado County, Texas",48089,False,None (nonspecialized),0
"Comal County, Texas",48091,True,None (nonspecialized),1
"Comanche County, Texas",48093,False,Farming,1
"Concho County, Texas",48095,False,Farming,2
"Cooke County, Texas",48097,False,Manufacturing,0
"Coryell County, Texas",48099,True,None (nonspecialized),1
"Cottle County, Texas",48101,False,Farming,1
"Crane County, Texas",48103,False,Mining,1
"Crockett County, Texas",48105,False,Mining,2
"Crosby County, Texas",48107,True,Farming,3
"Culberson County, Texas",48109,False,Manufacturing,3
"Dallam County, Texas",48111,False,Farming,1
"Dallas County, Texas",48113,True,None (nonspecialized),1
"Dawson County, Texas",48115,False,None (nonspecialized),4
"Deaf Smith County, Texas",48117,False,Farming,1
"Delta County, Texas",48119,False,Farming,1
"Denton County, Texas",48121,True,None (nonspecialized),2
"DeWitt County, Texas",48123,False,None (nonspecialized),2
"Dickens County, Texas",48125,False,None (nonspecialized),3
"Dimmit County, Texas",48127,False,Mining,5
"Donley County, Texas",48129,False,Farming,1
"Duval County, Texas",48131,False,None (nonspecialized),4
"Eastland County, Texas",48133,False,Mining,0
"Ector County, Texas",48135,True,Mining,1
"Edwards County, Texas",48137,False,Farming,1
"Ellis County, Texas",48139,True,None (nonspecialized),0
"El Paso County, Texas",48141,True,None (nonspecialized),1
"Erath County, Texas",48143,False,None (nonspecialized),1
"Falls County, Texas",48145,True,None (nonspecialized),4
"Fannin County, Texas",48147,False,None (nonspecialized),0
"Fayette County, Texas",48149,False,None (nonspecialized),0
"Fisher County, Texas",48151,False,Farming,1
"Floyd County, Texas",48153,False,Farming,1
"Foard County, Texas",48155,False,Farming,1
"Fort Bend County, Texas",48157,True,None (nonspecialized),0
"Franklin County, Texas",48159,False,None (nonspecialized),0
"Freestone County, Texas",48161,False,None (nonspecialized),0
"Frio County, Texas",48163,False,Mining,3
"Gaines County, Texas",48165,False,None (nonspecialized),1
"Galveston County, Texas",48167,True,None (nonspecialized),1
"Garza County, Texas",48169,True,Mining,2
"Gillespie County, Texas",48171,False,Recreation,2
"Glasscock County, Texas",48173,False,Mining,1
"Goliad County, Texas",48175,True,None (nonspecialized),0
"Gonzales County, Texas",48177,False,Farming,1
"Gray County, Texas",48179,False,Manufacturing,1
"Grayson County, Texas",48181,True,None (nonspecialized),1
"Gregg County, Texas",48183,True,None (nonspecialized),0
"Grimes County, Texas",48185,False,None (nonspecialized),0
"Guadalupe County, Texas",48187,True,Manufacturing,0
"Hale County, Texas",48189,False,None (nonspecialized),2
"Hall County, Texas",48191,False,Farming,1
"Hamilton County, Texas",48193,False,None (nonspecialized),0
"Hansford County, Texas",48195,False,Farming,0
"Hardeman County, Texas",48197,False,Manufacturing,1
"Hardin County, Texas",48199,True,None (nonspecialized),0
"Harris County, Texas",48201,True,None (nonspecialized),1
"Harrison County, Texas",48203,True,Manufacturing,0
"Hartley County, Texas",48205,False,Farming,1
"Haskell County, Texas",48207,False,Farming,2
"Hays County, Texas",48209,True,None (nonspecialized),2
"Hemphill County, Texas",48211,False,Mining,0
"Henderson County, Texas",48213,False,None (nonspecialized),1
"Hidalgo County, Texas",48215,True,None (nonspecialized),2
"Hill County, Texas",48217,False,None (nonspecialized),0
"Hockley County, Texas",48219,True,Mining,0
"Hood County, Texas",48221,False,None (nonspecialized),2
"Hopkins County, Texas",48223,False,None (nonspecialized),0
"Houston County, Texas",48225,False,None (nonspecialized),2
"Howard County, Texas",48227,False,None (nonspecialized),1
"Hudspeth County, Texas",48229,True,Government,4
"Hunt County, Texas",48231,True,Manufacturing,1
"Hutchinson County, Texas",48233,False,Mining,1
"Irion County, Texas",48235,True,Mining,2
"Jack County, Texas",48237,False,Mining,1
"Jackson County, Texas",48239,False,Manufacturing,0
"Jasper County, Texas",48241,False,None (nonspecialized),1
"Jeff Davis County, Texas",48243,False,Recreation,0
"Jefferson County, Texas",48245,True,None (nonspecialized),1
"Jim Hogg County, Texas",48247,False,Government,3
"Jim Wells County, Texas",48249,False,Mining,3
"Johnson County, Texas",48251,True,None (nonspecialized),0
"Jones County, Texas",48253,True,Government,3
"Karnes County, Texas",48255,False,Mining,3
"Kaufman County, Texas",48257,True,None (nonspecialized),1
"Kendall County, Texas",48259,True,None (nonspecialized),0
"Kenedy County, Texas",48261,False,Mining,1
"Kent County, Texas",48263,False,Farming,1
"Kerr County, Texas",48265,False,None (nonspecialized),2
"Kimble County, Texas",48267,False,Recreation,0
"King County, Texas",48269,False,Farming,1
"Kinney County, Texas",48271,False,Government,1
"Kleberg County, Texas",48273,False,Government,2
"Knox County, Texas",48275,False,None (nonspecialized),1
"Lamar County, Texas",48277,False,Manufacturing,0
"Lamb County, Texas",48279,False,Farming,2
"Lampasas County, Texas",48281,True,None (nonspecialized),1
"La Salle County, Texas",48283,False,Mining,4
"Lavaca County, Texas",48285,False,None (nonspecialized),0
"Lee County, Texas",48287,False,None (nonspecialized),1
"Leon County, Texas",48289,False,Manufacturing,0
"Liberty County, Texas",48291,True,None (nonspecialized),3
"Limestone County, Texas",48293,False,None (nonspecialized),0
"Lipscomb County, Texas",48295,False,Manufacturing,0
"Live Oak County, Texas",48297,False,None (nonspecialized),2
"Llano County, Texas",48299,False,Recreation,2
"Loving County, Texas",48301,False,Mining,1
"Lubbock County, Texas",48303,True,None (nonspecialized),1
"Lynn County, Texas",48305,True,None (nonspecialized),1
"McCulloch County, Texas",48307,False,None (nonspecialized),0
"McLennan County, Texas",48309,True,None (nonspecialized),1
"McMullen County, Texas",48311,False,Mining,4
"Madison County, Texas",48313,False,None (nonspecialized),2
"Marion County, Texas",48315,False,None (nonspecialized),2
"Martin County, Texas",48317,True,None (nonspecialized),0
"Mason County, Texas",48319,False,Recreation,0
"Matagorda County, Texas",48321,False,None (nonspecialized),1
"Maverick County, Texas",48323,True,None (nonspecialized),2
"Medina County, Texas",48325,True,None (nonspecialized),0
"Menard County, Texas",48327,False,None (nonspecialized),1
"Midland County, Texas",48329,True,Mining,1
"Milam County, Texas",48331,False,None (nonspecialized),0
"Mills County, Texas",48333,False,None (nonspecialized),1
"Mitchell County, Texas",48335,False,Mining,2
"Montague County, Texas",48337,False,None (nonspecialized),0
"Montgomery County, Texas",48339,True,None (nonspecialized),1
"Moore County, Texas",48341,False,Manufacturing,1
"Morris County, Texas",48343,False,Manufacturing,1
"Motley County, Texas",48345,False,Farming,1
"Nacogdoches County, Texas",48347,False,None (nonspecialized),2
"Navarro County, Texas",48349,False,Manufacturing,1
"Newton County, Texas",48351,False,None (nonspecialized),3
"Nolan County, Texas",48353,False,None (nonspecialized),1
"Nueces County, Texas",48355,True,None (nonspecialized),1
"Ochiltree County, Texas",48357,False,Mining,1
"Oldham County, Texas",48359,True,Farming,1
"Orange County, Texas",48361,True,Manufacturing,0
"Palo Pinto County, Texas",48363,False,Recreation,0
"Panola County, Texas",48365,False,None (nonspecialized),0
"Parker County, Texas",48367,True,None (nonspecialized),1
"Parmer County, Texas",48369,False,Manufacturing,0
"Pecos County, Texas",48371,False,None (nonspecialized),3
"Polk County, Texas",48373,False,None (nonspecialized),3
"Potter County, Texas",48375,True,None (nonspecialized),1
"Presidio County, Texas",48377,False,Government,2
"Rains County, Texas",48379,False,None (nonspecialized),1
"Randall County, Texas",48381,True,None (nonspecialized),0
"Reagan County, Texas",48383,False,Mining,1
"Real County, Texas",48385,False,Recreation,1
"Red River County, Texas",48387,False,None (nonspecialized),1
"Reeves County, Texas",48389,False,Mining,1
"Refugio County, Texas",48391,False,None (nonspecialized),2
"Roberts County, Texas",48393,False,Mining,0
"Robertson County, Texas",48395,True,None (nonspecialized),0
"Rockwall County, Texas",48397,True,None (nonspecialized),0
"Runnels County, Texas",48399,False,None (nonspecialized),1
"Rusk County, Texas",48401,True,None (nonspecialized),0
"Sabine County, Texas",48403,False,None (nonspecialized),1
"San Augustine County, Texas",48405,False,None (nonspecialized),4
"San Jacinto County, Texas",48407,True,None (nonspecialized),2
"San Patricio County, Texas",48409,True,None (nonspecialized),1
"San Saba County, Texas",48411,False,None (nonspecialized),1
"Schleicher County, Texas",48413,False,None (nonspecialized),0
"Scurry County, Texas",48415,False,Mining,0
"Shackelford County, Texas",48417,False,Mining,0
"Shelby County, Texas",48419,False,Manufacturing,0
"Sherman County, Texas",48421,False,Farming,1
"Smith County, Texas",48423,True,None (nonspecialized),0
"Somervell County, Texas",48425,False,None (nonspecialized),0
"Starr County, Texas",48427,False,None (nonspecialized),3
"Stephens County, Texas",48429,False,Mining,2
"Sterling County, Texas",48431,False,None (nonspecialized),0
"Stonewall County, Texas",48433,False,Farming,2
"Sutton County, Texas",48435,False,Mining,0
"Swisher County, Texas",48437,False,Farming,2
"Tarrant County, Texas",48439,True,None (nonspecialized),1
"Taylor County, Texas",48441,True,None (nonspecialized),1
"Terrell County, Texas",48443,False,Government,1
"Terry County, Texas",48445,False,Farming,2
"Throckmorton County, Texas",48447,False,None (nonspecialized),1
"Titus County, Texas",48449,False,Manufacturing,2
"Tom Green County, Texas",48451,True,None (nonspecialized),0
"Travis County, Texas",48453,True,None (nonspecialized),1
"Trinity County, Texas",48455,False,None (nonspecialized),1
"Tyler County, Texas",48457,False,None (nonspecialized),2
"Upshur County, Texas",48459,True,None (nonspecialized),0
"Upton County, Texas",48461,False,Mining,2
"Uvalde County, Texas",48463,False,None (nonspecialized),1
"Val Verde County, Texas",48465,False,None (nonspecialized),1
"Van Zandt County, Texas",48467,False,None (nonspecialized),1
"Victoria County, Texas",48469,True,None (nonspecialized),0
"Walker County, Texas",48471,False,Government,2
"Waller County, Texas",48473,True,Manufacturing,0
"Ward County, Texas",48475,False,Mining,0
"Washington County, Texas",48477,False,Manufacturing,0
"Webb County, Texas",48479,True,None (nonspecialized),2
"Wharton County, Texas",48481,False,None (nonspecialized),0
"Wheeler County, Texas",48483,False,None (nonspecialized),0
"Wichita County, Texas",48485,True,None (nonspecialized),1
"Wilbarger County, Texas",48487,False,Government,1
"Willacy County, Texas",48489,False,None (nonspecialized),3
"Williamson County, Texas",48491,True,None (nonspecialized),2
"Wilson County, Texas",48493,True,None (nonspecialized),0
"Winkler County, Texas",48495,False,Mining,1
"Wise County, Texas",48497,True,None (nonspecialized),0
"Wood County, Texas",48499,False,None (nonspecialized),1
"Yoakum County, Texas",48501,False,Mining,1
"Young County, Texas",48503,False,Manufacturing,0
"Zapata County, Texas",48505,False,Mining,3
"Zavala County, Texas",48507,False,None (nonspecialized),1
"Beaver County, Utah",49001,False,Farming,0
"Box Elder County, Utah",49003,False,Manufacturing,0
"Cache County, Utah",49005,True,Manufacturing,0
"Carbon County, Utah",49007,False,None (nonspecialized),1
"Daggett County, Utah",49009,False,Recreation,0
"Davis County, Utah",49011,True,None (nonspecialized),0
"Duchesne County, Utah",49013,False,Mining,0
"Emery County, Utah",49015,False,None (nonspecialized),0
"Garfield County, Utah",49017,False,Recreation,0
"Grand County, Utah",49019,False,Recreation,1
"Iron County, Utah",49021,False,Recreation,1
"Juab County, Utah",49023,True,Manufacturing,0
"Kane County, Utah",49025,False,Recreation,0
"Millard County, Utah",49027,False,None (nonspecialized),0
"Morgan County, Utah",49029,True,None (nonspecialized),0
"Piute County, Utah",49031,False,Farming,1
"Rich County, Utah",49033,False,Recreation,1
"Salt Lake County, Utah",49035,True,None (nonspecialized),1
"San Juan County, Utah",49037,False,None (nonspecialized),2
"Sanpete County, Utah",49039,False,None (nonspecialized),0
"Sevier County, Utah",49041,False,None (nonspecialized),0
"Summit County, Utah",49043,False,Recreation,0
"Tooele County, Utah",49045,True,None (nonspecialized),0
"Uintah County, Utah",49047,False,None (nonspecialized),0
"Utah County, Utah",49049,True,None (nonspecialized),0
"Wasatch County, Utah",49051,False,Recreation,2
"Washington County, Utah",49053,True,Recreation,2
"Wayne County, Utah",49055,False,Recreation,0
"Weber County, Utah",49057,True,None (nonspecialized),0
"Addison County, Vermont",50001,False,None (nonspecialized),0
"Bennington County, Vermont",50003,False,Recreation,1
"Caledonia County, Vermont",50005,False,None (nonspecialized),1
"Chittenden County, Vermont",50007,True,None (nonspecialized),1
"Essex County, Vermont",50009,False,None (nonspecialized),2
"Franklin County, Vermont",50011,True,None (nonspecialized),1
"Grand Isle County, Vermont",50013,True,Recreation,0
"Lamoille County, Vermont",50015,False,Recreation,1
"Orange County, Vermont",50017,False,None (nonspecialized),0
"Orleans County, Vermont",50019,False,Recreation,0
"Rutland County, Vermont",50021,False,None (nonspecialized),2
"Washington County, Vermont",50023,False,None (nonspecialized),0
"Windham County, Vermont",50025,False,Recreation,1
"Windsor County, Vermont",50027,False,Recreation,1
"Accomack County, Virginia",51001,False,None (nonspecialized),1
"Albemarle County, Virginia",51003,True,Government,0
"Alleghany County, Virginia",51005,False,Manufacturing,1
"Amelia County, Virginia",51007,True,None (nonspecialized),2
"Amherst County, Virginia",51009,True,Manufacturing,0
"Appomattox County, Virginia",51011,True,None (nonspecialized),0
"Arlington County, Virginia",51013,True,None (nonspecialized),1
"Augusta County, Virginia",51015,True,None (nonspecialized),0
"Bath County, Virginia",51017,False,Recreation,1
"Bedford County, Virginia",51019,True,None (nonspecialized),0
"Bland County, Virginia",51021,False,Manufacturing,2
"Botetourt County, Virginia",51023,True,None (nonspecialized),0
"Brunswick County, Virginia",51025,False,None (nonspecialized),2
"Buchanan County, Virginia",51027,False,Mining,4
"Buckingham County, Virginia",51029,False,Government,2
"Campbell County, Virginia",51031,True,Manufacturing,0
"Caroline County, Virginia",51033,False,None (nonspecialized),0
"Carroll County, Virginia",51035,False,Manufacturing,0
"Charles City County, Virginia",51036,True,None (nonspecialized),0
"Charlotte County, Virginia",51037,False,None (nonspecialized),0
"Chesterfield County, Virginia",51041,True,None (nonspecialized),0
"Clarke County, Virginia",51043,True,None (nonspecialized),0
"Craig County, Virginia",51045,True,None (nonspecialized),0
"Culpeper County, Virginia",51047,True,None (nonspecialized),0
"Cumberland County, Virginia",51049,False,None (nonspecialized),0
"Dickenson County, Virginia",51051,False,Mining,3
"Dinwiddie County, Virginia",51053,True,None (nonspecialized),0
"Essex County, Virginia",51057,False,None (nonspecialized),1
"Fairfax County, Virginia",51059,True,None (nonspecialized),0
"Fauquier County, Virginia",51061,True,None (nonspecialized),0
"Floyd County, Virginia",51063,True,None (nonspecialized),0
"Fluvanna County, Virginia",51065,True,None (nonspecialized),0
"Franklin County, Virginia",51067,True,Manufacturing,0
"Frederick County, Virginia",51069,True,None (nonspecialized),0
"Giles County, Virginia",51071,True,Manufacturing,0
"Gloucester County, Virginia",51073,True,None (nonspecialized),0
"Goochland County, Virginia",51075,True,None (nonspecialized),0
"Grayson County, Virginia",51077,False,None (nonspecialized),1
"Greene County, Virginia",51079,True,None (nonspecialized),0
"Greensville County, Virginia",51081,False,Manufacturing,2
"Halifax County, Virginia",51083,False,None (nonspecialized),1
"Hanover County, Virginia",51085,True,None (nonspecialized),0
"Henrico County, Virginia",51087,True,None (nonspecialized),1
"Henry County, Virginia",51089,False,Manufacturing,1
"Highland County, Virginia",51091,False,Farming,2
"Isle of Wight County, Virginia",51093,True,Manufacturing,0
"James City County, Virginia",51095,True,Recreation,1
"King and Queen County, Virginia",51097,True,None (nonspecialized),0
"King George County, Virginia",51099,False,Government,0
"King William County, Virginia",51101,True,Manufacturing,0
"Lancaster County, Virginia",51103,False,Recreation,2
"Lee County, Virginia",51105,False,None (nonspecialized),2
"Loudoun County, Virginia",51107,True,None (nonspecialized),0
"Louisa County, Virginia",51109,False,None (nonspecialized),1
"Lunenburg County, Virginia",51111,False,None (nonspecialized),3
"Madison County, Virginia",51113,False,None (nonspecialized),0
"Mathews County, Virginia",51115,True,Recreation,1
"Mecklenburg County, Virginia",51117,False,None (nonspecialized),0
"Middlesex County, Virginia",51119,False,Recreation,1
"Montgomery County, Virginia",51121,True,Government,1
"Nelson County, Virginia",51125,True,Recreation,0
"New Kent County, Virginia",51127,True,Recreation,0
"Northampton County, Virginia",51131,False,Recreation,2
"Northumberland County, Virginia",51133,False,Manufacturing,1
"Nottoway County, Virginia",51135,False,Government,1
"Orange County, Virginia",51137,False,None (nonspecialized),0
"Page County, Virginia",51139,False,None (nonspecialized),1
"Patrick County, Virginia",51141,False,Manufacturing,1
"Pittsylvania County, Virginia",51143,False,Manufacturing,0
"Powhatan County, Virginia",51145,True,None (nonspecialized),0
"Prince Edward County, Virginia",51147,False,None (nonspecialized),1
"Prince George County, Virginia",51149,True,Government,1
"Prince William County, Virginia",51153,True,None (nonspecialized),1
"Pulaski County, Virginia",51155,True,Manufacturing,1
